path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_LIA/rings_preprocessed/ring_2exp4_5vars_4ite_unsat.smt2,1,0.48858591698808596,1,1.0261593629838899,1,1.3648170340165962,1,3.512377706996631,1,0.2408360539993737
QF_LIA/nec-smt/large/checkpass_pwd/prp-38-38.smt2,1,80.36725515601574,1,18.882438056985848,1,1.0819715890102088,0,1201.715042928001,1,92.41134683400742
QF_LIA/20220307-SMPT/Kanban-PT-01000/RF-08.smt2,1,0.21207877798588015,1,0.45896376797463745,1,0.20871807399089448,1,0.276376315014204,1,0.23240241198800504
QF_LIA/nec-smt/small/int_from_list/prp-5-23.smt2,1,0.2813121660146862,1,1.2991647719754837,1,0.21271843201247975,1,0.34278606201405637,1,0.2367847910063574
QF_LIA/bofill-scheduling/SMT_random_LIA/ex18300_2600_100.smt2,1,0.6038126869971165,1,4.125616559991613,1,4.865113948995713,1,0.5998321600200143,1,0.7910255450115073
QF_LIA/20210219-Dartagnan/ConcurrencySafety-Main/stack-1-O0.smt2,1,25.164770391973434,1,451.7689645799692,1,2.722514188004425,1,7.583745962998364,1,29.09577680300572
QF_LIA/nec-smt/large/checkpass/prp-16-47.smt2,1,62.801287799025886,1,33.717545511957724,1,0.6785105580056552,1,186.59807170098065,1,73.14409390099172
QF_LIA/nec-smt/med/int_from_list/prp-14-35.smt2,1,4.792490817999351,1,7.717440034030005,1,0.24572196599910967,1,3.2850447520031594,1,6.588077872002032
QF_LIA/nec-smt/large/handler_sigchld/prp-22-47.smt2,1,14.34111801898689,1,11.462099682015833,1,0.23873260599793866,1,4.372263372002635,1,2.534364936000202
QF_LIA/nec-smt/med/int_from_list/prp-23-31.smt2,1,1.3176852680044249,1,5.581760113011114,1,0.22654973200405948,1,0.9332050730008632,1,1.651081924996106
QF_LIA/nec-smt/large/checkpass_pwd/prp-44-44.smt2,1,293.1837603489985,1,72.77847499394557,1,4.393915250984719,0,1201.7173874470172,1,106.34535255499941
QF_LIA/20220307-SMPT/ERK-PT-010000/RC-10.smt2,1,0.21128645799763035,1,0.454659515991807,1,0.23513748499681242,1,0.31339958801981993,1,0.22269019899249543
QF_LIA/nec-smt/large/getoption_directories/prp-9-47.smt2,1,121.95611044400721,1,90.29730766301509,1,1.475091524014715,0,1201.7204495519982,1,16.785038379995967
QF_LIA/20220307-SMPT/SharedMemory-PT-000200/RF-00.smt2,1,4.8353667730116285,0,1202.7218505769852,1,1.418764909991296,0,346.6718301649962,0,1201.7130028929969
QF_LIA/bofill-scheduling/SMT_real_LIA/ex4640_2400_100.smt2,1,0.26879588699375745,1,1.6536328340298496,1,0.21759617500356399,1,0.3704014079994522,1,0.4673250949999783
QF_LIA/nec-smt/large/user_is_in_group/prp-7-47.smt2,1,275.25641435700527,1,70.03622752602678,1,1.6134242980042472,1,247.64386167697376,1,189.8731047350011
QF_LIA/wisa/wisa5.smt2,1,0.8326702190097421,1,58.35796198999742,1,1.5791241789993364,1,1.8764135650126263,1,2.8869016450044
QF_LIA/pb2010/normalized-j12021_4-sat.smt2,0,1201.2709889360121,0,1202.223211458011,0,1201.4422611999908,1,99.66288720598095,0,1201.7458347889915
QF_LIA/dillig/25-22.smt2,1,0.3086754079995444,1,0.8482232250389643,1,1.0999448630027473,1,8.560107988014352,1,0.5068279529950814
QF_LIA/slacks/40-21.slack.smt2,0,1201.2352179079899,1,862.2225270289928,0,1201.2404449070164,1,0.5286577850056347,1,0.26245655299862847
QF_LIA/nec-smt/large/checkpass_pwd/prp-30-43.smt2,1,154.78838881700358,1,20.881263351009693,1,1.1483700890094042,1,169.84186457601027,1,103.0677659590001
QF_LIA/slacks/15-14.slack.smt2,1,0.2468368589907186,1,1.1164753579651006,1,0.22790415200870484,1,0.2807408299995586,1,0.23092400300083682
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__021.smt2.slack.smt2,1,41.87053979400662,1,275.7864299949724,1,259.09765411601984,1,0.45151922598597594,0,1201.738481020002
QF_LIA/pb2010/normalized-j9043_2-sat.smt2,0,1201.2447844750131,0,1201.7170282499865,1,119.66488679801114,1,6.9844521780032665,0,1201.7116005569987
QF_LIA/nec-smt/large/handler_sigchld/prp-15-48.smt2,1,27.347775280999485,1,12.30559511197498,1,0.27773938298923895,1,2.7600661030155607,1,46.474700856997515
QF_LIA/20220307-SMPT/Referendum-PT-015/RF-02.smt2,1,0.24225149300764315,1,0.603888261015527,1,0.20982736701262183,1,0.2761086249956861,1,0.26451670299866237
QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0016DC0008/RF-14.smt2,1,0.2156443779822439,1,0.4442361550172791,1,0.21025957199162804,1,0.26631338501465507,1,0.22356102299818303
QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-10.smt2,1,0.2505888669984415,1,0.8670911149820313,1,0.2399964639917016,1,0.29132149601355195,1,0.27593988699663896
QF_LIA/20220307-SMPT/HouseConstruction-PT-00100/RF-07.smt2,1,0.2121883189829532,1,0.5168640740448609,1,0.21263533900491893,1,0.2686160960001871,1,0.2440515150083229
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0100/RC-11.smt2,1,0.38255886899423786,1,2.048871572013013,1,0.22274607798317447,1,0.41993705098866485,1,0.9019612850097474
QF_LIA/cut_lemmas/20-vars/cut_lemma_03_020.smt2,1,0.27806125400820747,1,0.6570640790159814,1,8.127854943973944,1,0.36685292999027297,1,501.82049834699137
