path,OSTRICH,,Z3-Noodler,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/787a79c7fcb073e89f2fa578ad90d995e7a6c07088ef126df57aaead.smt2,1,476.5605939910747,1,0.7353433170355856,1,0.39358432521112263,1,0.5870957779698074
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-026-graft-fuzz-rotate.smt2,1,1.6169750748667866,1,0.2555659539066255,1,0.2758846909273416,1,0.2807779179420322
QF_SLIA/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/111.smt2,1,19.95918501704,1,2.5456426499877125,1,0.2799232129473239,1,0.24232936603948474
QF_SLIA/20240411-redos_attack_detection/sat/1858_attack.smt2,1,10.429549093125388,1,1.0054655759595335,0,1201.7158788999077,0,1201.7189967369195
QF_SLIA/20240411-redos_attack_detection/unsat/147_attack.smt2,1,1.6500586299225688,1,0.2635466249193996,1,0.30813662288710475,1,343.5209128719289
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/ec9a7d436d51b397864c85a5178f5af3dca30bf3081aa07bc49c527a.smt2,1,10.81120199803263,1,0.44683394487947226,1,0.3040220169350505,1,0.38150110095739365
QF_SLIA/20180523-Reynolds/kaluza/sat/small/12534.corecstrs.readable.smt2,1,1.455086305970326,1,0.24258495680987835,1,0.2703300879802555,1,0.25074590905569494
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/7a3254612187548db4df7b15aa3348b54e4b423da87f6dd45a6a0074.smt2,1,9.753091366030276,1,0.3559841210953891,1,0.2779566359240562,1,0.2705692530144006
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/6f7f96215327ce7b89b7371b9a9be2e60789d7c8443a75c9a831e1d3.smt2,1,10.38706174492836,1,0.4011470458935946,1,0.3044036808423698,1,0.371235772036016
QF_SLIA/20240411-redos_attack_detection/unsat/474_attack.smt2,1,1.7263452028855681,1,0.254062547814101,1,0.26919111306779087,0,1201.7383736730553
QF_SLIA/20240411-redos_attack_detection/sat/2013_attack.smt2,1,10.914084179094061,1,1.8332223549950868,0,1201.7124122648966,1,380.02708919905126
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-fuzz-translate-graft.smt2,1,1.6906134749297053,1,0.24043123214505613,1,0.26855981117114425,1,0.24110293295234442
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-009-reverse-graft-translate.smt2,1,1.6196641221176833,1,0.24901591101661325,1,0.2710355899762362,1,0.2462913109920919
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/36067dacbedf9982d70b05c253e2689a1b073dc3176713d66e8d6015.smt2,1,40.23770681093447,1,0.47140375385060906,1,0.36495321919210255,1,0.40180117916315794
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/4425c5bc1923b5f16ded5c5cfe44c3aeadfca9e02d1924d371ecbd6b.smt2,0,1201.3072405860294,1,0.4979402811732143,1,0.32924353214912117,1,0.36963098985143006
QF_SLIA/20230327-stringfuzz-lu/generated/manyregexes/many-regexes-00001-23.smt2,1,1.4500707229599357,1,0.24245220911689103,1,0.27641536109149456,1,0.3315849981736392
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-023-reverse-graft-translate.smt2,1,1.3347410350106657,1,0.2728267312049866,1,0.26533541502431035,1,0.22786911902949214
QF_SLIA/20240411-redos_attack_detection/sat/1956_attack.smt2,1,10.252329598879442,1,0.6160647231154144,0,1201.7164985870477,1,360.64335242984816
QF_SLIA/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/7092.smt2,1,2.662860882934183,1,0.24172768299467862,1,0.2691120011731982,1,0.22851268108934164
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-015-rotate-translate.smt2,1,1.432091732043773,1,0.2778940941207111,1,0.284379696007818,1,0.2515959299635142
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-018-fuzz-multiply-translate.smt2,1,1.407255986938253,1,0.2561235800385475,1,0.3131804340519011,1,0.24688331899233162
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-graft-reverse-translate.smt2,1,1.3364583149086684,1,0.2753342008218169,1,0.3068492158781737,1,0.24180334201082587
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-td/httplib2/httplib2-entry-disposition/772c7798bdaa996800651153be9dacc06c92d2b307bc0b7fc49cc860.smt2,1,9.688394433120266,1,0.27241769689135253,1,0.3087311468552798,1,0.2697716129478067
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/10dce1a38fd6013cf708b17ea3ab4c17fe9e33292bccf28a0fd7779a.smt2,1,83.38748252391815,1,0.5067192839924246,1,0.3695991369895637,1,0.46816333406604826
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-001-fuzz-reverse-rotate.smt2,1,1.2772585169877857,1,0.2501415880396962,1,0.2685120049864054,1,0.2349310030695051
QF_SLIA/20240411-redos_attack_detection/sat/2451_attack.smt2,1,10.29060387890786,1,1.5272231528069824,0,1201.7145326961763,0,1201.737197203096
QF_SLIA/20180523-Reynolds/kaluza/sat/small/10448.corecstrs.readable.smt2,1,1.3220401350408792,1,0.24401942384429276,1,0.27185071003623307,1,0.2214453259948641
QF_SLIA/20180523-Reynolds/kaluza/sat/small/16272.corecstrs.readable.smt2,1,1.4900146129075438,1,0.2542144460603595,1,0.2643799721263349,1,0.2262518189381808
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-001-translate-translate-fuzz.smt2,1,1.301819974090904,1,0.24958277703262866,1,0.2684222059324384,1,0.22578895394690335
QF_SLIA/20240411-redos_attack_detection/sat/2719_attack.smt2,1,10.346953832777217,1,0.26170424092561007,0,1201.74077084288,0,1201.7186220560689
QF_SLIA/2019-full_str_int/py-conbyte_trauc/leetcode_int-addStrings/405.smt2,1,17.118068109964952,1,4.530640655895695,1,0.44767346209846437,1,2.1379118571057916
QF_SLIA/20230329-denghang/instance45049.smt2,1,1.3009683680720627,1,0.25096250092610717,1,0.3320454740896821,1,0.25671473192051053
QF_SLIA/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/114.smt2,1,9.581588539062068,1,0.25178410415537655,1,0.27102969703264534,1,0.23378073307685554
QF_SLIA/20240411-redos_attack_detection/sat/866_attack.smt2,1,68.78924518590793,1,0.29155314597301185,0,1072.4708776029292,1,304.02424933807924
QF_SLIA/20180523-Reynolds/kaluza/sat/small/1644.corecstrs.readable.smt2,1,1.3913309399504215,1,0.24128459417261183,1,0.26807279512286186,1,0.24581436486914754
QF_SLIA/20230327-stringfuzz-lu/generated/regexbig/regex-big-00015-5.smt2,1,1.37951840297319,1,0.2670736650470644,1,0.2852847839239985,1,42.46372652798891
QF_SLIA/20230327-stringfuzz-lu/generated/variants/a5f7525a.smt2,1,1.7299942229874432,1,0.2601494339760393,1,0.3321024461183697,1,594.1037595369853
QF_SLIA/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/4959.smt2,1,1.915679310914129,1,0.26800249610096216,1,0.2733227249700576,1,0.24204226094298065
QF_SLIA/20240411-redos_attack_detection/sat/2575_attack.smt2,1,10.449990255990997,1,0.24109051609411836,0,1201.743561020121,1,405.549081946956
QF_SLIA/20230403-webapp/str-rep-all/str_replace_all40.smt2,0,1201.4586862060241,0,0.24844700703397393,0,0.5571961340028793,1,300.5164670657832
QF_SLIA/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/1969.smt2,1,2.737970157060772,1,0.24712459091097116,1,0.27266776701435447,1,0.2683077270630747
QF_SLIA/20230331-transducer-plus/Duality/htmlEscape-trim.smt2,0,1101.926023697015,0,0.24425428500398993,0,0.28845820389688015,1,1.4400080610066652
QF_SLIA/20230327-stringfuzz-lu/generated/manyregexes/many-regexes-00022-22.smt2,1,1.553476348053664,1,0.25857543107122183,1,0.28228252101689577,1,18.2620635649655
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/2a2ddb7db7629b6700bc2750eb8e27d3831ebba8c797829253771cd5.smt2,1,11.182672129943967,1,0.43147775693796575,1,0.3115166008938104,1,0.3862980518024415
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/6d06444a296eb1fbdcfe529b2c0d5e9bf0ef3171b9744ace72360071.smt2,1,10.264233543071896,1,0.4195045849774033,1,0.32612929795868695,1,0.36209860793314874
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/5fe21c84cfb9604846ac83f91a8908dd7af83b404255d4cf0be9b67b.smt2,1,10.005283333128318,1,0.3265128028579056,1,0.28142583603039384,1,0.2749701370485127
QF_SLIA/20180523-Reynolds/kaluza/unsat/big/21632.corecstrs.readable.smt2,1,2.508580527966842,1,0.26043265382759273,1,0.27357808011583984,1,0.655110778985545
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/d4f7ab943ae9e1c5370c914e17c8a26433c88c5ea168e78771ec3281.smt2,1,3.6259402041323483,1,0.2822680710814893,1,0.31280949409119785,1,0.2702149320393801
QF_SLIA/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/4648.smt2,1,3.0621788799762726,1,0.24234383809380233,1,0.2724969801492989,1,0.24480447615496814
