path,SMTInterpol,,cvc5,,iProver,
,solved,runtime,solved,runtime,solved,runtime
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_103.smt2,1,0.5893698600120842,1,0.23048969102092087,1,26.484462323831394
ALIA/20230321-UltimateAutomizerSvcomp2023/test-0234-1.i_49.smt2,0,0.46872167801484466,0,1201.716409886023,0,1201.7202976800036
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_built_from_end.i_15.smt2,0,0.7024049630272202,0,1201.7346075200476,0,1201.721573118819
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_142.smt2,0,1202.2420161900227,0,48.90130928088911,0,1201.7499742449727
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_18.smt2,0,0.8311679789912887,0,1201.714093028102,0,1201.7222580108792
ALIA/20230321-UltimateAutomizerSvcomp2023/splice-2.i_57.smt2,0,1201.7760515990085,0,1201.7161466130055,0,1201.7258196689654
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_append_unequal.i_25.smt2,0,1201.7507073029992,0,1201.7116156469565,0,1201.7241818250623
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_176.smt2,0,0.4913067659945227,0,1201.738695068052,0,1201.7461394199636
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_103.smt2,1,171.22405887098284,1,0.2612520649563521,1,0.8693382209166884
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_stack.i_2.smt2,0,0.4770536150317639,0,1.120871549937874,0,1201.7488082509954
ALIA/20230321-UltimateAutomizerSvcomp2023/test_mutex_unlock_at_exit.i_22.smt2,0,25.61245783098275,0,61.6683838928584,0,1201.7236017510295
ALIA/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-2.i_46.smt2,0,0.6196410859702155,0,1201.7127712750807,0,1201.7392207619268
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_prepend_unequal.i_14.smt2,0,1202.2412765079644,0,1201.7118081310764,1,36.48629166511819
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_prepend_unequal.i_85.smt2,0,1201.7188286369783,0,1201.7197671078611,0,1201.7311034679879
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_cnstr.i_12.smt2,0,2.442137708014343,0,30.531155472854152,0,1201.7243022909388
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_15.smt2,0,0.5667547630146146,0,1201.7263608770445,0,1201.7543772151694
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_36.smt2,1,0.522031900996808,1,0.22246770514175296,1,0.9343965149018914
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_flag_1.i_19.smt2,0,0.47574415104463696,0,3.0397878009825945,0,1201.7520711200777
ALIA/20230321-UltimateAutomizerSvcomp2023/list_search-1.i_3.smt2,0,0.43099880998488516,0,0.3361220939550549,0,1201.7554046448786
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_75.smt2,0,1202.718192684988,1,30.429144916823134,1,646.8938638160471
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_0.smt2,0,0.4552429729956202,0,0.39362126193009317,0,1201.7240998409688
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_95.smt2,0,1201.7183252610266,0,1201.7151796049438,0,1201.721706656972
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_61.smt2,0,1202.2441994629917,0,1201.7136446081568,0,1201.7483250938822
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_82.smt2,1,0.5060081650153734,1,0.25558748305775225,1,21.472168303094804
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_prepend_equal.i_55.smt2,0,0.6283340399968438,0,1.8369949851185083,0,1201.7401473480277
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_unequal.i_41.smt2,0,1201.7193045160384,0,1201.7110420719255,0,1201.7242208060343
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_2.smt2,0,0.4199343009968288,0,0.381481456104666,0,1201.727703963872
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_33.smt2,0,1202.240235475998,0,1201.7150115189143,0,1201.7389007499442
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_1.i_48.smt2,0,0.8354681850178167,0,61.00644672499038,0,1201.7253724848852
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_18.smt2,0,1201.7178794569918,0,1201.7119471600745,1,1.3412509141489863
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_136.smt2,0,0.4712109350366518,0,0.6544406360480934,0,1201.7271918191109
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_53.smt2,0,0.4405193589627743,0,0.3978871370200068,0,1201.7410280779004
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_56.smt2,0,1201.718871040037,0,31.4392005559057,0,1201.7364721589256
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_37.smt2,0,1201.7206574640004,0,1201.7189418920316,0,1201.7255457101855
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_25.smt2,0,1202.2743645570008,1,0.2262331978417933,1,0.8599686559755355
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_of_dll-1.i_50.smt2,0,0.46163108298787847,0,0.6987015509512275,0,1201.725984795019
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_1.smt2,0,0.4295665890094824,0,0.36436792206950486,0,1201.7210723289754
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_28.smt2,0,1201.713586553,1,0.3077767249196768,0,1201.748055409873
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_20.smt2,0,1201.744698859984,0,1201.7296970949974,1,1.4070450640283525
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_95.smt2,0,2.4489930440322496,0,1201.7185940330382,0,1201.7339811129496
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_44.smt2,0,0.7571675110011711,0,1201.7246308592148,0,1201.7521511139348
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_built_from_end.i_73.smt2,0,0.6528189919772558,0,7.890946007100865,0,1201.725594155956
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_75.smt2,0,1201.7542614979902,0,1201.7151698579546,0,1201.74212922086
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_2.smt2,1,0.4958597660297528,1,0.22464362997561693,1,0.8532308568246663
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_prepend_unequal.i_1.smt2,0,1201.7436956980382,0,1201.713770634029,0,1201.7280979899224
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_48.smt2,0,7.690601535956375,0,32.13246464403346,0,1201.7329843640327
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_85.smt2,0,162.05596658797003,0,1201.7131250810344,0,1201.7256807039957
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_29.smt2,1,18.408706868009176,1,0.2621696831192821,1,2.3745651580393314
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_and_skiplist_2lvl-2.i_48.smt2,0,0.4866595409694128,0,0.48593473713845015,0,1201.7247597610112
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_139.smt2,0,1202.2182814740227,0,1201.7161841599736,0,1201.7477448489517
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_200.smt2,0,0.46179807995213196,0,1201.712264180882,0,1201.7182603431866
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_10.smt2,0,0.4935309999855235,0,1201.7164657858666,0,1201.7376652411185
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_23.smt2,0,0.6931942719966173,0,1.022736068814993,0,14.149633229942992
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_23.smt2,0,1201.7156247600215,0,1201.7402961209882,0,1201.770239579957
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_7.smt2,0,1.671437703014817,0,1201.7151637130883,0,1201.7361979410052
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_parent_ptr.i_0.smt2,0,0.4185879089636728,0,0.34445727290585637,0,1201.7249392489903
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_27.smt2,0,1202.2183135679807,1,0.24385416298173368,1,0.8716281170491129
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_insert_unequal.i_26.smt2,0,1201.7192412010045,0,1201.714543607086,0,1201.728968233103
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_39.smt2,0,1201.7183265520143,1,0.2625409150496125,1,2.399732980178669
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_41.smt2,0,49.68904266302707,0,32.623695220798254,1,25.99073842004873
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_100.smt2,1,194.88631971098948,1,38.68102682195604,0,1201.7541680110153
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_188.smt2,0,1202.2214649569942,1,35.3603482930921,0,1201.7239742111415
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_73.smt2,0,1202.7457971050171,1,0.23379417113028467,1,47.0218550239224
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-queue-1.i_15.smt2,0,0.4543339099618606,0,0.4203677799087018,0,1201.7264436760452
ALIA/20230321-UltimateAutomizerSvcomp2023/prefixsum_rec.c_10.smt2,0,0.45946627197554335,0,1201.7111949929968,0,1201.7288598059677
ALIA/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-1.i_52.smt2,0,0.7760802249540575,0,3.302514949813485,0,1201.7238256190903
ALIA/20230321-UltimateAutomizerSvcomp2023/splice-2.i_64.smt2,0,1201.7168318310287,1,0.24352794396691024,1,34.9746363859158
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_30.smt2,0,198.8941590669565,0,56.271899349056184,0,1201.7310117420275
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_44.smt2,0,13.262419579958078,0,584.754759014817,0,1201.72824165388
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_202.smt2,0,0.5457978079793975,0,1201.7112181859557,0,1201.7393191480078
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_of_cslls.i_45.smt2,0,0.5324903420405462,0,0.48416464403271675,0,1201.722261392977
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_39.smt2,0,0.559228582016658,0,1201.723667172948,0,1201.7412953381427
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_14.smt2,0,1201.7169046209892,1,145.40748667996377,0,1201.7379769901745
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all_reverse.i_58.smt2,0,0.5331308350432664,0,218.71234834496863,0,1201.7677758801728
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_9.smt2,0,0.4156720570172183,0,0.36561715696007013,0,1201.7259423681535
ALIA/20230321-UltimateAutomizerSvcomp2023/list_search-1.i_16.smt2,0,0.46963384200353175,0,1.1390739150810987,0,1201.7366168519948
ALIA/20230321-UltimateAutomizerSvcomp2023/dancing.i_5.smt2,0,0.5377343069994822,0,32.49908360489644,0,1201.7320065498352
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_cnstr.i_1.smt2,0,0.442498502030503,0,0.37441413500346243,0,14.164266945095733
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_64.smt2,0,274.1670283469721,0,612.9226395541336,0,1201.73683011299
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_and_skiplist_2lvl-2.i_41.smt2,0,0.5080209099687636,0,0.5674863820895553,0,1201.749878626084
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_65.smt2,0,0.9045093950117007,0,1201.734546714928,0,1201.7237987150438
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_remove_all.i_18.smt2,0,0.6382401239825413,0,1.8858280319254845,0,1201.7325737010688
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_33.smt2,0,0.6424350250163116,0,1201.7224492328241,0,1201.7478091961239
ALIA/20230321-UltimateAutomizerSvcomp2023/packet_filter.i_0.smt2,0,0.658781130972784,0,1201.7138553268742,0,1201.7284415820614
ALIA/20230321-UltimateAutomizerSvcomp2023/list-2.i_33.smt2,0,1.4431157080107369,0,1201.73274868913,0,1201.725686800899
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_126.smt2,0,0.6527085459674709,0,1201.7107619789895,0,1201.7490880920086
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_equal.i_5.smt2,0,0.41787780699087307,0,0.34532125596888363,0,1201.7350028289948
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_43.smt2,0,0.48763373104156926,0,1201.7227296058554,0,1201.740708537167
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_remove_all.i_11.smt2,0,1201.7430558060041,0,1201.7408807938918,0,1201.7154166479595
ALIA/20230321-UltimateAutomizerSvcomp2023/list_search-2.i_33.smt2,0,0.4383900130051188,0,0.4293529042042792,0,1201.739705458982
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_remove_all.i_7.smt2,0,1201.7195992899942,0,1201.7177839439828,0,1201.723319136072
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_97.smt2,1,0.5150197870098054,1,0.36212256317958236,0,1201.7233968048822
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_41.smt2,1,0.45818121801130474,1,0.23345170682296157,1,0.881982731167227
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-queue-1.i_18.smt2,0,0.45564753795042634,0,0.4057950680144131,0,1201.7211761430372
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_append_unequal.i_15.smt2,0,0.44206453999504447,0,0.4065334419719875,0,1201.7341099970508
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_9.smt2,0,0.47701266198419034,0,0.36500766105018556,0,1201.732728781877
ALIA/20230321-UltimateAutomizerSvcomp2023/list_search-2.i_12.smt2,0,0.43223180901259184,0,0.4005070209968835,0,1201.7398016240913
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_75.smt2,1,0.5836163990315981,1,0.24376371293328702,1,2.899805490858853
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_65.smt2,0,0.6598598400014453,0,0.4542099249083549,0,1201.7441756098997
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-queue-1.i_5.smt2,1,0.4603488919674419,0,60.48377017583698,0,1201.7266032760963
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_equal.i_30.smt2,0,1202.2183184499736,0,1201.7104090780485,0,1201.7230349371675
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_equal.i_20.smt2,0,1201.744661514007,0,1201.7177257710136,0,1201.7275609241333
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_15.smt2,0,1202.2440624429728,0,1201.7141942479648,0,1201.7239933330566
ALIA/20230321-UltimateAutomizerSvcomp2023/test-0234-1.i_25.smt2,0,0.46306088502751663,0,1201.7121299391147,0,1201.7474759770557
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_100.smt2,0,608.8849552019965,0,1201.7368937549181,0,1201.747855762951
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_equal.i_18.smt2,0,1202.2202088600025,0,477.8178029260598,0,1201.714165600948
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_nullified-2.i_19.smt2,0,0.49695908196736127,0,0.43465903284959495,0,1201.7201039418578
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_94.smt2,0,1202.2707496919902,0,91.53210384305567,0,1201.7498172300402
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_built_from_end.i_26.smt2,0,0.4793330319807865,0,1201.7124597060028,0,1201.7419963758439
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_50.smt2,1,0.508172927016858,1,0.23099622502923012,1,2.362401177873835
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_built_from_end.i_78.smt2,0,1201.7413305329974,0,0.6504151821136475,0,1201.7288856459782
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_208.smt2,0,1.149015327973757,0,1201.736844029976,0,1201.732093587052
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_equal.i_50.smt2,0,0.43664080899907276,0,0.41890830802731216,0,1201.7408312838525
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_52.smt2,1,527.4088582359836,1,0.31971429311670363,1,2.4121058080345392
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_17.smt2,0,1201.7420944479527,0,1201.7192595780361,0,1201.7383370499592
ALIA/20230321-UltimateAutomizerSvcomp2023/test_mutex_unlock_at_exit.i_38.smt2,0,1201.7164375529974,0,1201.7144353799522,0,1201.7230341120157
ALIA/piVC/piVC_5cee0c.smt2,1,3.7932783989817835,1,0.5102067370899022,0,1201.7195183758158
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_108.smt2,1,0.49867083999561146,1,0.2607229929417372,1,7.940833526896313
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_nullified-2.i_20.smt2,0,0.4623190760030411,0,0.4256791970692575,0,1201.725626065163
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_7.smt2,1,0.4565113640273921,1,0.22411463502794504,1,0.8874409559648484
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_prepend_equal.i_43.smt2,0,0.4226889619603753,0,0.35391321894712746,0,1201.7474461430684
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_15.smt2,0,1202.7230925750337,1,0.312329757027328,1,36.47347300499678
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_197.smt2,0,0.47946442099055275,0,1201.709778481163,0,1201.7414102959447
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_50.smt2,0,179.71914264699444,0,30.94569590105675,0,1201.7231627509464
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_73.smt2,0,0.5703846899559721,0,1201.712405311875,0,1201.7489316540305
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_and_skiplist_2lvl-2.i_54.smt2,0,0.4900043589877896,0,0.8961559338495135,0,1201.7465503581334
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_built_from_end.i_65.smt2,0,0.6170085390331224,0,23.867877691984177,0,1201.731816491112
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_44.smt2,0,0.46704832796240225,0,30.357604012824595,0,1201.7226499069948
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_32.smt2,0,201.96880472596968,0,52.724171488080174,0,1201.727855523117
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_update_all.i_5.smt2,0,0.434576436993666,0,0.39491571416147053,0,1201.7228228899185
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_39.smt2,0,1201.7192639660207,0,1201.715611715801,0,1201.7249770739581
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_0.smt2,0,0.46202478103805333,0,30.344345391960815,0,1201.7244536038488
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_76.smt2,0,0.7462154210079461,0,59.227277867961675,0,1201.729251554003
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_61.smt2,0,0.5679930170008447,0,1201.7198610140476,0,1201.7172327898443
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all.i_55.smt2,0,0.45161914004711434,0,0.3684040568768978,0,1201.7253338100854
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_110.smt2,1,0.6265557970036753,1,0.4343454798217863,1,2.8623568890616298
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_90.smt2,0,1201.7408382570138,0,1201.7163691800088,0,1201.7535973929334
ALIA/20230321-UltimateAutomizerSvcomp2023/prefixsum_rec.c_20.smt2,0,0.4558794609620236,0,1201.7281424689572,0,1201.722298986977
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_57.smt2,0,1201.7133736850228,0,61.4857570710592,0,1201.7383965090849
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_159.smt2,0,570.8717494510347,0,76.60903340298682,0,1201.723082876997
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_prepend_unequal.i_63.smt2,1,131.63118181901518,0,1201.7374250281136,1,3.42076244414784
ALIA/20230321-UltimateAutomizerSvcomp2023/alternating_list-1.i_21.smt2,0,0.45913689699955285,0,0.41729746921919286,0,1201.7188432312105
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_42.smt2,0,1201.7174458560185,0,1201.7337057699915,0,1201.725167396944
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-optional-1.i_12.smt2,0,1202.718587448995,0,1201.7111427430063,0,1201.7403129360173
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_20.smt2,0,1202.2296700839652,1,0.25679655303247273,1,2.375806955853477
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_cnstr.i_0.smt2,0,0.4551699639996514,0,0.41661253990605474,0,1201.7247964860871
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_90.smt2,1,0.6316004589898512,1,0.45233134482987225,1,389.81124120298773
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_96.smt2,0,0.6460934730130248,0,1201.71597118699,0,1201.7454526040237
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_24.smt2,0,409.6140295820078,0,1201.7131077498198,1,10.921919098123908
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all.i_22.smt2,0,0.4669320359826088,0,0.48413201491348445,0,1201.7249402129091
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_112.smt2,0,0.45533051202073693,0,1201.7320439270698,0,1201.7240230091847
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_187.smt2,0,0.4959936710074544,0,1201.7116444320418,0,1201.7390389170032
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_0.smt2,0,0.7885742060025223,0,0.5484156610909849,0,1201.7284232769161
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_22.smt2,0,1201.7188543340308,0,1201.7454884448089,0,1201.7512308419682
ALIA/20230321-UltimateAutomizerSvcomp2023/split_list_test05-2.i_2.smt2,0,0.4409624489489943,0,60.936413374962285,0,1201.7302131329197
ALIA/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-1.i_63.smt2,0,6.736011181026697,0,43.0588035271503,0,1201.736810510978
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_26.smt2,1,0.6536609309841879,1,0.7208473770879209,0,1201.7289636060596
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_93.smt2,0,0.47211679397150874,0,1201.7137137190439,0,1201.7286184239201
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_append_unequal.i_21.smt2,0,1201.7430827320204,0,1201.7126920360606,0,1201.7520447049756
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_127.smt2,0,0.6283037289977074,1,520.0191939440556,1,3.9042701739817858
